local code,text,table_name,parent_varname,local code system,code,display,code system,comment
692.6,692.6,condition,Other Code,condition_description,692.6,Contact dermatitis and other eczema due to plants [except food],http://hl7.org/fhir/sid/icd-9-cm,
416.8,416.8,condition,Other Code,condition_description,416.8,Other chronic pulmonary heart diseases,http://hl7.org/fhir/sid/icd-9-cm,
369.9,369.9,condition,Other Code,condition_description,369.9,Unspecified visual loss,http://hl7.org/fhir/sid/icd-9-cm,
659.63,659.63,condition,Other Code,condition_description,659.63,"Elderly multigravida, antepartum condition or complication",http://hl7.org/fhir/sid/icd-9-cm,
367.31,367.31,condition,Other Code,condition_description,367.31,Anisometropia,http://hl7.org/fhir/sid/icd-9-cm,
377.15,377.15,condition,Other Code,condition_description,377.15,Partial optic atrophy,http://hl7.org/fhir/sid/icd-9-cm,
362.50,362.50,condition,Other Code,condition_description,362.50,"Macular degeneration (senile), unspecified",http://hl7.org/fhir/sid/icd-9-cm,
358.00,358.00,condition,Other Code,condition_description,358.00,Myasthenia gravis without (acute) exacerbation,http://hl7.org/fhir/sid/icd-9-cm,
648.83,648.83,condition,Other Code,condition_description,648.83,"Abnormal glucose tolerance of mother, antepartum condition or complication",http://hl7.org/fhir/sid/icd-9-cm,
V43.1,V43.1,condition,Other Code,condition_description,V43.1,Lens replaced by other means,http://hl7.org/fhir/sid/icd-9-cm,
628.8,628.8,condition,Other Code,condition_description,628.8,"Infertility, female, of other specified origin",http://hl7.org/fhir/sid/icd-9-cm,
368.14,368.14,condition,Other Code,condition_description,368.14,Visual distortions of shape and size,http://hl7.org/fhir/sid/icd-9-cm,
593.4,593.4,condition,Other Code,condition_description,593.4,Other ureteric obstruction,http://hl7.org/fhir/sid/icd-9-cm,
V58.65,V58.65,condition,Other Code,condition_description,V58.65,Long-term (current) use of steroids,http://hl7.org/fhir/sid/icd-9-cm,
611.72,611.72,condition,Other Code,condition_description,611.72,Lump or mass in breast,http://hl7.org/fhir/sid/icd-9-cm,
747.21,747.21,condition,Other Code,condition_description,747.21,Anomalies of aortic arch,http://hl7.org/fhir/sid/icd-9-cm,
721.1,721.1,condition,Other Code,condition_description,721.1,Cervical spondylosis with myelopathy,http://hl7.org/fhir/sid/icd-9-cm,
723.0,723.0,condition,Other Code,condition_description,723.0,Spinal stenosis in cervical region,http://hl7.org/fhir/sid/icd-9-cm,
250.90,250.90,condition,Other Code,condition_description,250.90,"Diabetes with unspecified complication, type II or unspecified type, not stated as uncontrolled",http://hl7.org/fhir/sid/icd-9-cm,
333.1,333.1,condition,Other Code,condition_description,333.1,Essential and other specified forms of tremor,http://hl7.org/fhir/sid/icd-9-cm,
Q24.8,Q24.8,condition,Other Code,condition_description,Q24.8,Other specified congenital malformations of heart,http://hl7.org/fhir/sid/icd-10-cm,
379.21,379.21,condition,Other Code,condition_description,379.21,Vitreous degeneration,http://hl7.org/fhir/sid/icd-9-cm,
Q87.19,Q87.19,condition,Other Code,condition_description,Q87.19,Other congenital malformation syndromes predominantly associated with short stature,http://hl7.org/fhir/sid/icd-10-cm,
I37.0,I37.0,condition,Other Code,condition_description,I37.0,Nonrheumatic pulmonary valve stenosis,http://hl7.org/fhir/sid/icd-10-cm,
R73.03,R73.03,condition,Other Code,condition_description,R73.03,Prediabetes,http://hl7.org/fhir/sid/icd-10-cm,
E04.1,E04.1,condition,Other Code,condition_description,E04.1,Nontoxic single thyroid nodule,http://hl7.org/fhir/sid/icd-10-cm,
E05.00,E05.00,condition,Other Code,condition_description,E05.00,Thyrotoxicosis with diffuse goiter without thyrotoxic crisis or storm,http://hl7.org/fhir/sid/icd-10-cm,
Z30.011,Z30.011,condition,Other Code,condition_description,Z30.011,Encounter for initial prescription of contraceptive pills,http://hl7.org/fhir/sid/icd-10-cm,
H90.A32,H90.A32,condition,Other Code,condition_description,H90.A32,"Mixed conductive and sensorineural hearing loss, unilateral, left ear with restricted hearing on the contralateral side",http://hl7.org/fhir/sid/icd-10-cm,
H90.A12,H90.A12,condition,Other Code,condition_description,H90.A12,"Conductive hearing loss, unilateral, left ear with restricted hearing on the contralateral side",http://hl7.org/fhir/sid/icd-10-cm,
625.9,625.9,condition,Other Code,condition_description,625.9,Unspecified symptom associated with female genital organs,http://hl7.org/fhir/sid/icd-9-cm,
622.11,622.11,condition,Other Code,condition_description,622.11,Mild dysplasia of cervix,http://hl7.org/fhir/sid/icd-9-cm,
Z86.19,Z86.19,condition,Other Code,condition_description,Z86.19,Personal history of other infectious and parasitic diseases,http://hl7.org/fhir/sid/icd-10-cm,
Z86.16,Z86.16,condition,Other Code,condition_description,Z86.16,Personal history of COVID-19,http://hl7.org/fhir/sid/icd-10-cm,
425.1,425.1,condition,Other Code,condition_description,425.1,Hypertrophic cardiomyopathy,http://hl7.org/fhir/sid/icd-9-cm,
425.18,425.18,condition,Other Code,condition_description,425.18,Other hypertrophic cardiomyopathy,http://hl7.org/fhir/sid/icd-9-cm,
458.9,458.9,condition,Other Code,condition_description,458.9,"Hypotension, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
425.11,425.11,condition,Other Code,condition_description,425.11,Hypertrophic obstructive cardiomyopathy,http://hl7.org/fhir/sid/icd-9-cm,
427.31,427.31,condition,Other Code,condition_description,427.31,Atrial fibrillation,http://hl7.org/fhir/sid/icd-9-cm,
794.31,794.31,condition,Other Code,condition_description,794.31,Nonspecific abnormal electrocardiogram [ECG] [EKG],http://hl7.org/fhir/sid/icd-9-cm,
I42.2,I42.2,condition,Other Code,condition_description,I42.2,Other hypertrophic cardiomyopathy,http://hl7.org/fhir/sid/icd-10-cm,
Z83.49,Z83.49,condition,Other Code,condition_description,Z83.49,"Family history of other endocrine, nutritional and metabolic diseases",http://hl7.org/fhir/sid/icd-10-cm,
R93.1,R93.1,condition,Other Code,condition_description,R93.1,Abnormal findings on diagnostic imaging of heart and coronary circulation,http://hl7.org/fhir/sid/icd-10-cm,
R07.89,R07.89,condition,Other Code,condition_description,R07.89,Other chest pain,http://hl7.org/fhir/sid/icd-10-cm,
Z01.812,Z01.812,condition,Other Code,condition_description,Z01.812,Encounter for preprocedural laboratory examination,http://hl7.org/fhir/sid/icd-10-cm,
K40.90,K40.90,condition,Other Code,condition_description,K40.90,"Unilateral inguinal hernia, without obstruction or gangrene, not specified as recurrent",http://hl7.org/fhir/sid/icd-10-cm,
I45.5,I45.5,condition,Other Code,condition_description,I45.5,Other specified heart block,http://hl7.org/fhir/sid/icd-10-cm,
I50.20,I50.20,condition,Other Code,condition_description,I50.20,Unspecified systolic (congestive) heart failure,http://hl7.org/fhir/sid/icd-10-cm,
F42.2,F42.2,condition,Other Code,condition_description,F42.2,Mixed obsessional thoughts and acts,http://hl7.org/fhir/sid/icd-10-cm,
R15.1,R15.1,condition,Other Code,condition_description,R15.1,Fecal smearing,http://hl7.org/fhir/sid/icd-10-cm,
I42.1,I42.1,condition,Other Code,condition_description,I42.1,Obstructive hypertrophic cardiomyopathy,http://hl7.org/fhir/sid/icd-10-cm,
I51.3,I51.3,condition,Other Code,condition_description,I51.3,"Intracardiac thrombosis, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
493.90,493.90,condition,Other Code,condition_description,493.90,"Asthma, unspecified type, unspecified",http://hl7.org/fhir/sid/icd-9-cm,
V13.65,V13.65,condition,Other Code,condition_description,V13.65,Personal history of (corrected) congenital malformations of heart and circulatory system,http://hl7.org/fhir/sid/icd-9-cm,
281.0,281.0,condition,Other Code,condition_description,281.0,Pernicious anemia,http://hl7.org/fhir/sid/icd-9-cm,
366.9,366.9,condition,Other Code,condition_description,366.9,Unspecified cataract,http://hl7.org/fhir/sid/icd-9-cm,
V10.79,V10.79,condition,Other Code,condition_description,V10.79,Personal history of other lymphatic and hematopoietic neoplasms,http://hl7.org/fhir/sid/icd-9-cm,
216.7,216.7,condition,Other Code,condition_description,216.7,"Benign neoplasm of skin of lower limb, including hip",http://hl7.org/fhir/sid/icd-9-cm,
H93.293,H93.293,condition,Other Code,condition_description,H93.293,"Other abnormal auditory perceptions, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
H90.12,H90.12,condition,Other Code,condition_description,H90.12,"Conductive hearing loss, unilateral, left ear, with unrestricted hearing on the contralateral side",http://hl7.org/fhir/sid/icd-10-cm,
L40.9,L40.9,condition,Other Code,condition_description,L40.9,"Psoriasis, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R00.0,R00.0,condition,Other Code,condition_description,R00.0,"Tachycardia, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
D22.9,D22.9,condition,Other Code,condition_description,D22.9,"Melanocytic nevi, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
T50.Z95A,T50.Z95A,condition,Other Code,condition_description,T50.Z95A,"Adverse effect of other vaccines and biological substances, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
H73.13,H73.13,condition,Other Code,condition_description,H73.13,"Chronic myringitis, bilateral",http://hl7.org/fhir/sid/icd-10-cm,
H65.01,H65.01,condition,Other Code,condition_description,H65.01,"Acute serous otitis media, right ear",http://hl7.org/fhir/sid/icd-10-cm,
Z53.21,Z53.21,condition,Other Code,condition_description,Z53.21,Procedure and treatment not carried out due to patient leaving prior to being seen by health care provider,http://hl7.org/fhir/sid/icd-10-cm,
M54.9,M54.9,condition,Other Code,condition_description,M54.9,"Dorsalgia, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
H66.012,H66.012,condition,Other Code,condition_description,H66.012,"Acute suppurative otitis media with spontaneous rupture of ear drum, left ear",http://hl7.org/fhir/sid/icd-10-cm,
L30.4,L30.4,condition,Other Code,condition_description,L30.4,Erythema intertrigo,http://hl7.org/fhir/sid/icd-10-cm,
M79.10,M79.10,condition,Other Code,condition_description,M79.10,"Myalgia, unspecified site",http://hl7.org/fhir/sid/icd-10-cm,
N89.8,N89.8,condition,Other Code,condition_description,N89.8,Other specified noninflammatory disorders of vagina,http://hl7.org/fhir/sid/icd-10-cm,
N76.1,N76.1,condition,Other Code,condition_description,N76.1,Subacute and chronic vaginitis,http://hl7.org/fhir/sid/icd-10-cm,
301.7,301.7,condition,Other Code,condition_description,301.7,Antisocial personality disorder,http://hl7.org/fhir/sid/icd-9-cm,
V40.9,V40.9,condition,Other Code,condition_description,V40.9,Unspecified mental or behavioral problem,http://hl7.org/fhir/sid/icd-9-cm,
R10.32,R10.32,condition,Other Code,condition_description,R10.32,Left lower quadrant pain,http://hl7.org/fhir/sid/icd-10-cm,
F84.0,F84.0,condition,Other Code,condition_description,F84.0,Autistic disorder,http://hl7.org/fhir/sid/icd-10-cm,
Q90.1,Q90.1,condition,Other Code,condition_description,Q90.1,"Trisomy 21, mosaicism (mitotic nondisjunction)",http://hl7.org/fhir/sid/icd-10-cm,
Z00.01,Z00.01,condition,Other Code,condition_description,Z00.01,Encounter for general adult medical examination with abnormal findings,http://hl7.org/fhir/sid/icd-10-cm,
E78.1,E78.1,condition,Other Code,condition_description,E78.1,Pure hyperglyceridemia,http://hl7.org/fhir/sid/icd-10-cm,
299.00,299.00,condition,Other Code,condition_description,299.00,"Autistic disorder, current or active state",http://hl7.org/fhir/sid/icd-9-cm,
S92.902D,S92.902D,condition,Other Code,condition_description,S92.902D,"Unspecified fracture of left foot, subsequent encounter for fracture with routine healing",http://hl7.org/fhir/sid/icd-10-cm,
S92.212D,S92.212D,condition,Other Code,condition_description,S92.212D,"Displaced fracture of cuboid bone of left foot, subsequent encounter for fracture with routine healing",http://hl7.org/fhir/sid/icd-10-cm,
J40,J40,condition,Other Code,condition_description,J40,"Bronchitis, not specified as acute or chronic",http://hl7.org/fhir/sid/icd-10-cm,
S99.922D,S99.922D,condition,Other Code,condition_description,S99.922D,"Unspecified injury of left foot, subsequent encounter",http://hl7.org/fhir/sid/icd-10-cm,
S92.212A,S92.212A,condition,Other Code,condition_description,S92.212A,"Displaced fracture of cuboid bone of left foot, initial encounter for closed fracture",http://hl7.org/fhir/sid/icd-10-cm,
F63.9,F63.9,condition,Other Code,condition_description,F63.9,"Impulse disorder, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
F72,F72,condition,Other Code,condition_description,F72,Severe intellectual disabilities,http://hl7.org/fhir/sid/icd-10-cm,
D75.89,D75.89,condition,Other Code,condition_description,D75.89,Other specified diseases of blood and blood-forming organs,http://hl7.org/fhir/sid/icd-10-cm,
R41.840,R41.840,condition,Other Code,condition_description,R41.840,Attention and concentration deficit,http://hl7.org/fhir/sid/icd-10-cm,
E83.9,E83.9,condition,Other Code,condition_description,E83.9,"Disorder of mineral metabolism, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
N13.9,N13.9,condition,Other Code,condition_description,N13.9,"Obstructive and reflux uropathy, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
N18.30,N18.30,condition,Other Code,condition_description,N18.30,"Chronic kidney disease, stage 3 unspecified",http://hl7.org/fhir/sid/icd-10-cm,
M89.9,M89.9,condition,Other Code,condition_description,M89.9,"Disorder of bone, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
N18.9,N18.9,condition,Other Code,condition_description,N18.9,"Chronic kidney disease, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
N18.3,N18.3,condition,Other Code,condition_description,N18.3,"Chronic kidney disease, stage 3 (moderate)",http://hl7.org/fhir/sid/icd-10-cm,
R80.8,R80.8,condition,Other Code,condition_description,R80.8,Other proteinuria,http://hl7.org/fhir/sid/icd-10-cm,
S82.232D,S82.232D,condition,Other Code,condition_description,S82.232D,"Displaced oblique fracture of shaft of left tibia, subsequent encounter for closed fracture with routine healing",http://hl7.org/fhir/sid/icd-10-cm,
A49.8,A49.8,condition,Other Code,condition_description,A49.8,Other bacterial infections of unspecified site,http://hl7.org/fhir/sid/icd-10-cm,
R33.9,R33.9,condition,Other Code,condition_description,R33.9,"Retention of urine, unspecified",http://hl7.org/fhir/sid/icd-10-cm,
R89.5,R89.5,condition,Other Code,condition_description,R89.5,"Abnormal microbiological findings in specimens from other organs, systems and tissues",http://hl7.org/fhir/sid/icd-10-cm,
F90.9,F90.9,condition,Other Code,condition_description,F90.9,"Attention-deficit hyperactivity disorder, unspecified type",http://hl7.org/fhir/sid/icd-10-cm,
T81.49XA,T81.49XA,condition,Other Code,condition_description,T81.49XA,"Infection following a procedure, other surgical site, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
Z87.81,Z87.81,condition,Other Code,condition_description,Z87.81,Personal history of (healed) traumatic fracture,http://hl7.org/fhir/sid/icd-10-cm,
I96,I96,condition,Other Code,condition_description,I96,"Gangrene, not elsewhere classified",http://hl7.org/fhir/sid/icd-10-cm,
Z45.2,Z45.2,condition,Other Code,condition_description,Z45.2,Encounter for adjustment and management of vascular access device,http://hl7.org/fhir/sid/icd-10-cm,
T81.32XA,T81.32XA,condition,Other Code,condition_description,T81.32XA,"Disruption of internal operation (surgical) wound, not elsewhere classified, initial encounter",http://hl7.org/fhir/sid/icd-10-cm,
S82.402A,S82.402A,condition,Other Code,condition_description,S82.402A,"Unspecified fracture of shaft of left fibula, initial encounter for closed fracture",http://hl7.org/fhir/sid/icd-10-cm,
S82.392A,S82.392A,condition,Other Code,condition_description,S82.392A,"Other fracture of lower end of left tibia, initial encounter for closed fracture",http://hl7.org/fhir/sid/icd-10-cm,
N18.31,N18.31,condition,Other Code,condition_description,N18.31,"Chronic kidney disease, stage 3a",http://hl7.org/fhir/sid/icd-10-cm,
